spi_rack.module2.dac9.voltage,agilent_left.volt,agilent_right.volt
1.5,1.24978174,1.24999029
1.4848484848484849,1.24977818,1.24999356
1.4696969696969697,1.24977992,1.24999083
1.4545454545454546,1.24978019,1.24999259
1.4393939393939394,1.24978004,1.24999188
1.4242424242424243,1.24977929,1.24999102
1.4090909090909092,1.24978019,1.24999229
1.393939393939394,1.24978095,1.24999048
1.378787878787879,1.24977881,1.24999253
1.3636363636363638,1.24978067,1.24999251
1.3484848484848484,1.24978151,1.24999235
1.3333333333333333,1.24978024,1.24999179
1.3181818181818181,1.24977956,1.24999007
1.303030303030303,1.24978047,1.24999195
1.2878787878787878,1.2497808,1.24999474
1.2727272727272727,1.24978128,1.24999253
1.2575757575757576,1.24978201,1.24999281
1.2424242424242424,1.24977929,1.24999115
1.2272727272727273,1.2497779,1.24999014
1.2121212121212122,1.24977727,1.24998986
1.196969696969697,1.24977732,1.24999186
1.1818181818181819,1.24978032,1.24999167
1.1666666666666665,1.2497782,1.24999102
1.1515151515151514,1.24978138,1.24998992
1.1363636363636362,1.24977921,1.24999035
1.121212121212121,1.24977639,1.24999201
1.106060606060606,1.24978035,1.24999083
1.0909090909090908,1.24978128,1.24999231
1.0757575757575757,1.24977659,1.24999033
1.0606060606060606,1.2497804,1.24999104
1.0454545454545454,1.24977952,1.24999356
1.0303030303030303,1.24977885,1.24999382
1.0151515151515151,1.24977989,1.24999235
1.0,1.24977885,1.24999126
0.9848484848484849,1.24977702,1.24999175
0.9696969696969697,1.24977873,1.24998943
0.9545454545454546,1.24977785,1.24999315
0.9393939393939393,1.24977992,1.24999347
0.9242424242424242,1.24977782,1.24998977
0.9090909090909091,1.24977818,1.24999014
0.8939393939393939,1.24977881,1.24999285
0.8787878787878788,1.2497777,1.24999061
0.8636363636363636,1.24977916,1.24999141
0.8484848484848485,1.24977858,1.24999235
0.8333333333333333,1.24978047,1.24999216
0.8181818181818181,1.24978229,1.24999216
0.803030303030303,1.24977858,1.24999266
0.7878787878787878,1.24978249,1.24999089
0.7727272727272727,1.24977838,1.24999145
0.7575757575757576,1.24977908,1.24998979
0.7424242424242424,1.24977999,1.24999257
0.7272727272727273,1.24977805,1.24999076
0.7121212121212122,1.24977833,1.2499913
0.6969696969696969,1.24978067,1.2499916
0.6818181818181818,1.24978151,1.24999201
0.6666666666666666,1.24978055,1.2499902
0.6515151515151515,1.24977797,1.24999244
0.6363636363636364,1.24977813,1.24999207
0.6212121212121212,1.24977924,1.2499919
0.6060606060606061,1.24977913,1.24999201
0.5909090909090908,1.24977838,1.24999024
0.5757575757575757,1.24977949,1.24999173
0.5606060606060606,1.24977987,1.24999091
0.5454545454545454,1.24977785,1.24999005
0.5303030303030303,1.24977802,1.24999102
0.5151515151515151,1.24977825,1.24999007
0.5,1.24977729,1.24999231
0.48484848484848486,1.24977911,1.24998949
0.4696969696969697,1.24978002,1.24999139
0.4545454545454546,1.24977999,1.24998979
0.43939393939393945,1.24978019,1.24999173
0.4242424242424243,1.24977611,1.24998994
0.40909090909090917,1.2497779,1.24999287
0.3939393939393938,1.2497812,1.24999179
0.3787878787878787,1.24977918,1.24998915
0.36363636363636354,1.24977734,1.24999085
0.3484848484848484,1.24977818,1.24999179
0.33333333333333326,1.24978174,1.24999238
0.3181818181818181,1.24977845,1.24999253
0.303030303030303,1.24977921,1.2499902
0.28787878787878785,1.24977901,1.24999195
0.2727272727272727,1.24977972,1.24999251
0.25757575757575757,1.24977885,1.24999363
0.24242424242424243,1.24977904,1.24999061
0.2272727272727273,1.24977825,1.2499949
0.21212121212121215,1.24977956,1.24999223
0.19696969696969702,1.24977952,1.24999123
0.18181818181818188,1.24977845,1.24999229
0.16666666666666652,1.24977691,1.24999042
0.15151515151515138,1.24977964,1.24999257
0.13636363636363624,1.24978138,1.24999322
0.1212121212121211,1.24977936,1.24999371
0.10606060606060597,1.24978214,1.24999199
0.09090909090909083,1.24977714,1.24998986
0.07575757575757569,1.24977933,1.24999326
0.06060606060606055,1.24977802,1.24999012
0.045454545454545414,1.24977896,1.24999287
0.030303030303030276,1.24977966,1.249993
0.015151515151515138,1.24977674,1.24999104
0.0,1.24977563,1.24999487
